TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2020,MATH,8698,15,Doctoral Research,Haynes,Alan K,0,0,0,0,0,4,0,0,0
Summer 2020,CHEE,8298,6,Doctoral Research,Balakotaiah,Vemuri,0,0,0,0,0,2,0,0,0
Summer 2020,HLT,1353,1,Personal Health,Rafique,Kiran Sajid,67,3,1,1,0,3,0,0,3.698
Summer 2020,BIOE,8198,28,Doctoral Research,Zouridakis,George,0,0,0,0,0,1,0,0,0
Summer 2020,PHLS,6313,1,Prof Orientation & Adv Ethics,Whitaker,Rachael Gwin,11,0,0,0,0,0,0,0,4
Summer 2020,HIST,3394,1,Sel Tops-Us History,Pegoda,Andrew Joseph,3,4,1,0,0,2,0,2,2.364
Summer 2020,ELCS,8371,1,Legal Issues Sch District Levl,Crear,Cecilia,21,2,0,0,0,3,0,0,3.423
Summer 2020,KIN,4370,1,Exercise Testing,Breslin,Whitney L,17,21,4,0,0,7,0,0,2.8
Summer 2020,KIN,3360,1,Professional Prep for Sp Admin,Pearson,Demetrius W,13,6,2,0,0,5,0,2,2.846
Summer 2020,COSC,2430,1,Programming and Data Structure,Toti,Giulia,30,17,3,0,0,13,0,1,2.465
Summer 2020,MATH,8398,20,Doctoral Research,Timofeyev,Ilya,0,0,0,0,0,3,0,0,0
Summer 2020,SPEC,7391,1,Collab Consulting & Coaching,Hassett,Kristen Spring,10,0,0,0,0,0,0,0,3.967
Summer 2020,HRD,3346,30,Needs Assessment in HRD,Polesello,Daiane,24,4,0,0,0,6,0,0,3.039
Summer 2020,PETR,6330,1,Fund. of Hydraulic Fracturing,Abass,Hazim Hussein,7,1,0,0,0,1,0,1,3.334
Summer 2020,MATH,1313,6,Finite Math with Applications,Caglar,Atife,34,13,0,0,0,8,0,3,3.072
Summer 2020,POLS,7399,6,Masters Thesis,Kennedy,Ryan P,0,0,0,0,0,0,0,1,0
Summer 2020,MANA,   6A25,2,Ethical Leadrshp & Crit Reason,Carlin,Barbara A,24,4,0,0,0,1,0,0,3.611
Summer 2020,ATP,6301,1,Anatomical Basis of Ath Injury,Harrison,Layci,5,5,0,0,0,1,0,0,3.182
Summer 2020,SCLT,3389,30,Transportation Law,Melasky,David Hillel,33,2,0,0,0,1,0,2,3.538
Summer 2020,RELS,3396,1,Sel Topics Religious Studies,Pegoda,Andrew Joseph,4,5,1,0,0,0,0,2,3.399
Summer 2020,CIVE,8398,5,Doctoral Research,Louie,Stacey M,0,0,0,0,0,2,0,0,0
Summer 2020,COMM,1301,6,Media and Society,Leydon,Joseph P,17,9,0,0,0,2,0,0,3.393
Summer 2020,CHEE,2331,3,Chemical Processes,Kowal,Marsha Christine,5,2,1,0,0,12,0,1,0.794
Summer 2020,THEA,6297,1,Selected Topics,Ferrarone,Jessica,13,0,0,0,0,0,0,0,4
Summer 2020,CHEE,8498,17,Doctoral Research,Conrad,Jacinta C,0,0,0,0,0,6,0,0,0
Summer 2020,GEOL,8698,31,Doctoral Research,Colli,Lorenzo,0,0,0,0,0,1,0,0,0
Summer 2020,MIS,7397,2,Selected Topics in MIS,Messinger,Jacob Nelson,3,0,0,0,0,1,0,0,2.918
Summer 2020,THEA,6385,1,Technical Direction/Shop Maint,Middents,Jonathan Mark,12,0,0,0,0,0,0,0,4
Summer 2020,FINA,8396,1,Research Practicum,Kumar,Praveen,1,0,0,0,0,0,0,0,3.67
Summer 2020,HIST,8677,3,Reading for Comps Exams,Howard,Philip,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8399,14,Doctoral Dissertation,Rodrigues,Debora Frigi,1,0,0,0,0,0,0,0,4
Summer 2020,COMD,7392,2,Adv Pract Sp & Lang Dis,Blake,Margaret T,1,0,0,0,0,0,0,0,3.67
Summer 2020,COSC,4498,401,Independent Study,Ordonez,Carlos,0,0,0,0,0,1,0,0,0
Summer 2020,BIOE,8598,11,Doctoral Research,Shevkoplyas,Sergey,0,0,0,0,0,1,0,0,0
Summer 2020,CHEE,8298,19,Doctoral Research,Orman,Mehmet,0,0,0,0,0,2,0,0,0
Summer 2020,CHEE,8298,10,Doctoral Research,Vekilov,Peter,0,0,0,0,0,1,0,0,0
Summer 2020,PCOL,6298,5,Special Problems,Das,Joydip,1,0,0,0,0,0,0,0,4
Summer 2020,BIOE,8399,11,Doctoral Dissertation,Wu,Tianfu,0,0,0,0,0,0,1,0,0
Summer 2020,BIOE,8198,22,Doctoral Research,Al-Ubaidi,Muayyad,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8298,26,Doctoral Research,Fu,Xin,0,0,0,0,0,3,0,0,0
Summer 2020,PHCA,6298,1,Special Problems,Johnson,Michael L,0,0,0,0,0,1,0,0,0
Summer 2020,PETR,8598,11,Doctoral Research,Lee,Kyung Jae,0,0,0,0,0,1,0,0,0
Summer 2020,HIST,8699,4,Doctoral Dissertation,Holt,Frank L,1,0,0,0,0,0,0,0,4
Summer 2020,BIOL,8698,66,Doctoral Research,Chung,Sang-Hyuk,0,0,0,0,0,2,0,0,0
Summer 2020,PCOL,8698,5,Doctoral Research,Hussain,Tahir,0,0,0,0,0,1,0,0,0
Summer 2020,PHOP,6567,9,Research Practicum A,Raghunathan,Vijaykrishna,0,0,0,0,0,1,0,0,0
Summer 2020,CUIN,7398,4,Independent Study,Chauvot,Jennifer B,1,0,0,0,0,0,0,0,4
Summer 2020,PHYS,1101,3,General Physics Laboratory I,Maric,Sladjana,8,12,1,0,0,8,0,0,2.368
Summer 2020,LAW,6217,1,Negotia & Creative Prblm Slvng,Block,Nathan Matthew,0,0,0,0,0,14,0,0,0
Summer 2020,TLIM,4341,2,Production & Service Operation,Lattier,Gregory Jeff,17,9,1,0,0,4,0,0,3.052
Summer 2020,LAW,5361,5,Financial Statement Analysis,Brennan,Daniel,0,0,0,0,0,24,0,0,0
Summer 2020,COSC,3360,1,Operating Systems,Rincon Castro,Carlos Alberto,21,12,1,0,0,23,0,12,1.715
Summer 2020,LAW,6300,3,Govt Nonprofit Extshp I,Powers,William,0,0,0,0,0,4,0,0,0
Summer 2020,ENGL,8399,1,Doctoral Dissertation,Wingard,Jennifer L,0,0,0,0,0,0,0,0,0
Summer 2020,MECE,8598,26,Doctoral Research,Yu,Cunjiang,0,0,0,0,0,1,0,0,0
Summer 2020,NUTR,2332,3,Intro To Human Nutrition,Svendsen-Sanchez,Ann Carol,45,14,1,0,0,10,0,0,3.014
Summer 2020,PSYC,6352,3,Directed Rsch in I/O Psyc,Spitzmuller,Christiane,6,0,0,0,0,0,0,0,4
Summer 2020,PSYC,2301,9,Intro To Methods in Psychology,Harlan,Pamela Kay,33,20,0,0,0,2,0,0,3.411
Summer 2020,PSYC,4321,6,Abnormal Psychology,Richardson,Angela L,15,4,0,0,0,0,0,0,3.213
Summer 2020,SCLT,2362,31,Intro To Logistics Technology,Hollis,Thomas Edward,57,3,0,0,0,2,0,0,3.817
Summer 2020,FINA,7361,1,Risk Management,Hogan,Kenneth David,28,0,0,0,0,0,0,0,4
Summer 2020,CHEM,1111,18,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,7,0,0,0,3,0,0,2.666
Summer 2020,POLS,3312,2,"Arguments, Data, Politics",Murdoch,Douglas,6,8,2,0,0,9,0,0,1.889
Summer 2020,CHEM,8698,2,Doctoral Research,Bittner,Eric R,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5329,3,Judicial Externship II,Worrell,Carey Ann,0,0,0,0,0,6,0,0,0
Summer 2020,LAW,6349,1,Consumer Law Clinic,Marquez,Ryan Michael,0,0,0,0,0,0,0,0,0
Summer 2020,PSYC,8321,1,Clinical Psyc Internship,Sharp,Carla,0,0,0,0,0,6,0,0,0
Summer 2020,BIOL,6698,53,Special Problems,Lekven,Arne,0,0,0,0,0,3,0,0,0
Summer 2020,MATH,6398,65,Special Problems,Kalantar,Mehrdad,0,0,0,0,0,1,0,0,0
Summer 2020,HRMA,6326,1,Catering Management,Jarvis,Nathan Alexander,3,0,0,0,0,0,0,0,4
Summer 2020,PHYS,8698,9,Doctoral Research,Chu,Wei-Kan,0,0,0,0,0,1,0,0,0
Summer 2020,INDE,8198,1,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,3,0,0,0
Summer 2020,ARCH,6303,1,Visual Studies III,Logan,Jason,8,0,0,0,0,0,0,0,3.876
Summer 2020,ELCS,7399,1,Masters Thesis,Gonzalez,Elsa,0,0,0,0,0,0,0,0,0
Summer 2020,PHAR,5256,1,Pharmacy Skills Program V,Sofjan,Amelia Kartikasari,0,0,0,0,0,1,0,0,0
Summer 2020,BIOE,8198,25,Doctoral Research,Roh,Jinsook,0,0,0,0,0,0,2,0,0
Summer 2020,PSYC,6393,2,Clinical Research Practicum,Woods,Steven Paul,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8398,7,Doctoral Research,Lee,Hyongki,0,0,0,0,0,0,1,0,0
Summer 2020,HIST,8699,6,Doctoral Dissertation,Boyd,Sarah Fishman,0,0,0,0,0,0,0,0,0
Summer 2020,PSYC,7399,3,Masters Thesis,Cirino,Paul,0,0,0,0,0,0,0,0,0
Summer 2020,BIOL,1361,1,Intro To Biological Science 1,Leming,Jenifer Beth,28,28,9,0,0,34,0,6,1.916
Summer 2020,MARK,3337,1,Professional Selling,Tueffert,Curt F,28,1,0,0,0,1,0,2,3.8
Summer 2020,ECE,8399,14,Doctoral Dissertation,Brankovic,Stanko R,1,0,0,0,0,0,0,0,4
Summer 2020,PHYS,1102,4,General Physics Laboratory II,Wood,Lowell T,7,10,3,0,0,9,0,0,2.122
Summer 2020,BIOL,1162,5,Intro To Biol Science Lab 2,Hanke,Marc H,20,0,0,0,0,0,0,2,4
Summer 2020,MATH,8399,19,Doctoral Dissertation,Timofeyev,Ilya,1,0,0,0,0,0,0,0,4
Summer 2020,HIST,2373,1,Environment in Latin America,Wintersteen,Kristin A,23,4,0,0,0,4,0,2,3.142
Summer 2020,PSYC,8399,12,Doctoral Dissertation,Woods,Steven Paul,3,0,0,0,0,0,0,0,4
Summer 2020,SOCW,7347,3,SW Practice & Interv in School,Regev,Mor,24,1,0,0,0,0,0,0,3.894
Summer 2020,GERM,3350,1,20Th C Thru German Culture,Kleinheider,Julia D,10,9,1,0,0,5,0,0,2.694
Summer 2020,ENGL,1304,6,First Year Writing II,Salome,Melanie Rebecca,9,7,1,0,0,2,0,2,2.934
Summer 2020,PSYC,2344,2,Cultural Psychology,Obasare,Ricardo Ejovi,52,8,0,0,0,1,0,1,3.753
Summer 2020,HDCS,4386,1,Communication Strategies,Wade,Alicia,11,7,0,0,0,3,0,2,2.91
Summer 2020,HDFS,4316,1,Dynamics of Family Relations,Rab,Saira,29,2,3,0,0,2,0,1,3.501
Summer 2020,CHEE,8498,19,Doctoral Research,Karim,Alamgir,0,0,0,0,0,0,12,0,0
Summer 2020,CUIN,3302,1,Social Education,Thomas,Dustine J,18,9,4,0,0,7,0,0,2.7
Summer 2020,NURS,3337,1,Rdg/Interpreting Sci Lit,Brohard,Cheryl L,35,46,1,0,0,0,0,1,3.427
Summer 2020,PHLS,6310,2,Intro To Educ Research,Lee,Jungeun,21,0,0,0,0,0,0,0,3.906
Summer 2020,COMM,1303,3,Writing for Communicators,Lyn,Robyn,9,9,0,0,0,3,0,0,2.667
Summer 2020,HLT,4392,1,Field Work in Community Health,Solari Williams,Kayce D.,17,3,0,0,0,0,0,0,3.85
Summer 2020,TLIM,3340,30,Org Leadership & Supervision,Harlan,Pamela Kay,21,12,1,0,0,6,0,0,2.96
Summer 2020,ACCT,3366,1,Financial Reporting Frameworks,Parthasarathy,Kiran M,32,17,8,0,0,34,0,8,1.785
Summer 2020,CHEM,8698,4,Doctoral Research,Cai,Chengzhi,0,0,0,0,0,2,0,0,0
Summer 2020,ACCT,7387,1,Oil & Gas Accounting 2,Teare,John B,6,6,0,0,0,2,0,0,3
Summer 2020,ECON,4390,3,Economics Internship,Boul,Ruxandra,2,0,0,0,0,0,0,0,3.835
Summer 2020,POLS,1336,10,US and Texas Const/Politics,Abbott Jr,Kenneth Wayne,28,16,2,0,0,21,0,2,2.433
Summer 2020,WGSS,3321,1,Gender in Transnational Persp,Al-Sowayel,Dina,20,7,0,0,0,0,0,0,3.56
Summer 2020,PSYC,6398,5,Independent Studies,Leasure,Jennifer Leigh,3,0,0,0,0,0,0,0,4
Summer 2020,TLIM,4397,1,Selected Topics Org Leadership,Burns,Maria,8,0,0,0,0,0,0,0,3.918
Summer 2020,MECT,6398,1,Special Problems in MET,Basaran,Burak,1,0,0,0,0,0,0,0,4
Summer 2020,MARK,8699,5,Doctoral Dissertation,Ahearne,Michael,1,0,0,0,0,0,0,0,4
Summer 2020,CHEM,8698,36,Doctoral Research,Ren,Zhifeng,0,0,0,0,0,2,0,0,0
Summer 2020,ECE,8498,36,Doctoral Research,Pan,Miao,0,0,0,0,0,3,0,0,0
Summer 2020,KIN,4360,1,Adaptive Athletics Management,Cottingham,Michael,6,0,0,0,0,0,0,0,4
Summer 2020,BIOE,8398,9,Doctoral Research,Mohan,Chandra,0,0,0,0,0,2,0,0,0
Summer 2020,COMD,7391,5,Clinic in Speech Lang Disorder,Joseph,Megan E,1,0,0,0,0,0,0,0,3.67
Summer 2020,BIOE,8198,27,Doctoral Research,Yu,Cunjiang,0,0,0,0,0,1,0,0,0
Summer 2020,PSYC,6336,1,Directed Rsch in Social Psyc,Knee,Clifford R,1,0,0,0,0,0,0,0,4
Summer 2020,PHLS,8699,5,Doctoral Dissertation,Arbona,Consuelo,0,0,0,0,0,3,0,0,0
Summer 2020,ECE,8198,2,Doctoral Research,Han,Zhu,0,0,0,0,0,5,0,0,0
Summer 2020,ECE,8198,26,Doctoral Research,Wolfe,John C,0,0,0,0,0,1,0,0,0
Summer 2020,GEOL,6358,1,Terrigenous Depositional Systm,Van Nieuwenhuise,Donald S,1,5,0,0,0,0,0,0,3.057
Summer 2020,LAW,6355,3,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,0,0,0,0
Summer 2020,ACCT,8699,4,Doctoral Dissertation,Muslu,Volkan,1,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6393,6,Clinical Research Practicum,Bick,Johanna R,0,0,0,0,0,1,0,0,0
Summer 2020,HIST,8677,5,Reading for Comps Exams,Takriti,Abdel Razzaq,0,0,0,0,0,1,0,0,0
Summer 2020,PETR,8699,1,Doctoral Dissertation,Sakhaee Pour,Ahmad,0,0,0,0,0,0,0,0,0
Summer 2020,MUSI,8296,2,Doctoral Essay,Pollack,Howard J,0,0,0,0,0,0,0,0,0
Summer 2020,PHOP,8699,1,Doctoral Dissertation,Porter,Jason,1,0,0,0,0,0,0,0,4
Summer 2020,ECON,2305,3,Macroeconomic Principles,Clarke,Christopher Arthur,16,29,5,1,0,32,0,2,1.777
Summer 2020,ECE,8398,18,Doctoral Research,Chen,Yuhua,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,1111,1,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,5,3,0,0,6,0,0,1.883
Summer 2020,TLIM,3340,31,Org Leadership & Supervision,Hollingsworth,Patricia T,37,4,1,0,0,1,0,0,3.737
Summer 2020,LAW,5228,2,Judicial Externship I,Worrell,Carey Ann,0,0,0,0,0,4,0,0,0
Summer 2020,CIS,6398,3,Special Problems,Conklin,William A,1,0,0,0,0,0,0,0,4
Summer 2020,MANA,3335,4,Intro Org Behavior and Mgmt,Evans,Klavdia Markelova,50,1,1,0,0,0,0,0,3.793
Summer 2020,ECON,6691,1,Master's Internship,Rizvanoghlu,Islam,3,0,0,0,0,0,0,0,4
Summer 2020,TLIM,4390,30,Current Issues Ldshp & Innov,Mehring,Brian George,1,4,1,0,0,3,0,0,2.073
Summer 2020,PSYC,3350,3,Intro to Cognitive Psychology,Forouzan,Shadab,14,10,0,0,0,3,0,1,3.173
Summer 2020,BIOL,8698,56,Doctoral Research,Kelleher Meisel,Erin S,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5197,1,Selected Topics,Badeaux,Katherine Stein,0,0,0,0,0,26,0,0,0
Summer 2020,COSC,4353,1,Software Design,Singh,Raj Kumar,64,6,3,0,0,2,0,1,3.733
Summer 2020,PHYS,1102,7,General Physics Laboratory II,Maric,Sladjana,8,13,2,0,0,7,0,0,2.445
Summer 2020,LAW,5113,2,Advocates,Lawrence,Jim E,0,0,0,0,0,2,0,0,0
Summer 2020,MATH,3338,1,Probability,Haynes,Alan K,21,19,2,0,0,23,0,7,2.179
Summer 2020,AAS,3354,1,AF Nation'st Thought Ethics/US,Conyers,James l,22,0,0,0,0,0,0,1,4
Summer 2020,COSC,8398,115,Doctoral Research,Laszka,Aron,0,0,0,0,0,4,0,0,0
Summer 2020,ECE,6298,14,Research,Wolfe,John C,0,0,0,0,0,1,0,0,0
Summer 2020,CHEE,8498,6,Doctoral Research,Bollini,Praveen P,0,0,0,0,0,7,0,0,0
Summer 2020,MATH,8698,21,Doctoral Research,Bodmann,Bernhard G,0,0,0,0,0,1,0,0,0
Summer 2020,ENGL,4390,2,Professional Internship,Nelms,Jodi Lynn,0,0,0,0,0,8,0,0,0
Summer 2020,BIOE,8198,21,Doctoral Research,Majd,Sheereen,0,0,0,0,0,1,0,0,0
Summer 2020,CHEE,8598,10,Doctoral Research,Vekilov,Peter,0,0,0,0,0,1,0,0,0
Summer 2020,SOC,3398,1,Ind Study in Soc,Lee,Shayne,1,0,0,0,0,0,0,0,4
Summer 2020,PHOP,7399,5,Masters Thesis,Marsack,Jason,1,0,0,0,0,0,0,0,4
Summer 2020,BCHS,6698,21,Special Problems,Willson,Richard,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8598,23,Doctoral Research,Krishnamoorthy,Harish Sarma,0,0,0,0,0,1,0,0,0
Summer 2020,PSYC,6398,3,Independent Studies,Hernandez,Arturo E,2,0,0,0,0,0,0,0,4
Summer 2020,MATH,8698,12,Doctoral Research,Josic,Kresimir,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8298,22,Doctoral Research,Roysam,Badrinath,0,0,0,0,0,1,0,0,0
Summer 2020,PHAR,5692,1,Advanced Hospital Pharmacy,Ordonez,Nancy D,26,2,0,0,0,0,0,0,3.929
Summer 2020,SCM,3301,1,SCM Fundamentals,Khumawala,Basheer M,119,38,0,0,0,12,0,0,3.448
Summer 2020,MATH,1431,3,Calculus I,Sosa,Moses,31,42,6,0,0,24,0,11,2.416
Summer 2020,SOC,3397,1,Sel-Topics in Sociology,Gallo,Joseph Ralph,54,1,0,0,0,0,0,0,3.982
Summer 2020,SOCW,7397,1,Selected Topics in Social Work,Bromfield,Nicole Footen,17,7,0,0,0,2,0,0,3.385
Summer 2020,PSYC,3325,4,Psychology of Personality,Anderson,Jill Annette,7,13,0,0,0,9,0,2,2.288
Summer 2020,MANA,4330,1,Intro To Human Resource Mgmt,Sebastijanovic,Marina,25,20,2,0,0,4,0,2,3.157
Summer 2020,NURS,4216,1,Perioperative Nursing,Quintana,Danielle,36,0,0,0,0,0,0,0,4
Summer 2020,OPTO,6115,1,Clinical Integration,Gostovic,Anita Ticak,0,0,0,0,0,93,0,0,0
Summer 2020,HDCS,4300,2,Research Concepts in Hdcs,Stewart,Barbara L,5,16,1,0,0,3,0,2,2.642
Summer 2020,NUTR,4333,1,Med Nutr Therapy-Cardiovascula,Scott,Claudia W,5,14,1,0,0,16,0,0,1.694
Summer 2020,MECE,8198,17,Doctoral Research,Ardebili,Haleh,0,0,0,0,0,3,0,0,0
Summer 2020,MANA,7356,1,Diversity Management,Walker,William A,23,0,0,0,0,0,0,0,4
Summer 2020,COMM,3370,1,History of Cinema,Houk,Keith R,17,7,1,0,0,1,0,0,3.273
Summer 2020,PHOP,6257,3,Research Practicum B,Ostrin,Lisa,1,0,0,0,0,0,0,0,4
Summer 2020,MATH,2433,1,Calculus III,Weber,Thomas Christian,18,5,0,0,27,14,0,0,1.279
Summer 2020,LAW,5424,1,Death Penalty Clinic,Newberry,Jeffrey R,0,0,0,0,0,4,0,0,0
Summer 2020,CHEM,8698,16,Doctoral Research,Miljanic,Ognjen S,0,0,0,0,0,3,0,0,0
Summer 2020,KIN,3304,2,Human Structure & Phys Perform,Breslin,Whitney L,29,49,7,0,0,22,0,1,2.596
Summer 2020,BIOL,8698,42,Doctoral Research,Crawford,Kerri M,0,0,0,0,0,3,0,0,0
Summer 2020,LAW,5203,1,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,3,0,0,0
Summer 2020,PETR,8399,12,Doctoral Dissertation,Wong,George K,0,0,0,0,0,3,0,0,0
Summer 2020,ECE,8498,17,Doctoral Research,Shireen,Wajiha,0,0,0,0,0,1,0,0,0
Summer 2020,PSYC,7399,15,Masters Thesis,Witt,Lawrence A,0,0,0,0,0,0,0,0,0
Summer 2020,BIOL,6698,15,Special Problems,Khurana,Seema,0,0,0,0,0,3,0,0,0
Summer 2020,FINA,8398,7,Special Problems,Doshi,Hitesh B,1,0,0,0,0,0,0,0,4
Summer 2020,CHEE,8399,7,Doctoral Dissertation,Cirino,Patrick C,0,0,0,0,0,0,1,0,0
Summer 2020,MECE,8598,3,Doctoral Research,Metcalfe,Ralph W,0,0,0,0,0,0,1,0,0
Summer 2020,CHEE,8398,15,Doctoral Research,Cirino,Patrick C,0,0,0,0,0,0,1,0,0
Summer 2020,CIVE,8598,9,Doctoral Research,Mo,Larry Yi-Lung,0,0,0,0,0,1,0,0,0
Summer 2020,ACCT,7396,2,Accounting Internship,Newman,Michael Ray,0,0,0,0,0,1,0,0,0
Summer 2020,BCHS,6698,17,Special Problems,Liu,Yu,0,0,0,0,0,1,0,0,0
Summer 2020,PSYC,8699,6,Doctoral Dissertation,Walker-Obasi,Rheeda Lynette,0,1,0,0,0,0,0,0,3
Summer 2020,ARCH,6602,1,Arch Design/Build Workshop,Peters,Patrick A,8,1,0,0,0,0,0,0,3.816
Summer 2020,ACCT,3368,1,Intermediate Accounting II,Yampuler,Michael,9,6,3,0,0,14,0,1,1.752
Summer 2020,NUTR,3334,1,Advanced Nutrition,Svendsen-Sanchez,Ann Carol,22,12,1,0,0,5,0,3,2.838
Summer 2020,SOCW,7371,2,Trauma & SW,Parks,Steven Lee,28,0,0,0,0,0,0,0,3.906
Summer 2020,LAW,5470,1,Innocence Investigations,Jeu Tebbano,Cassandra,0,0,0,0,0,8,2,1,0
Summer 2020,CHEE,8298,11,Doctoral Research,Varadarajan,Navin,0,0,0,0,0,9,0,0,0
Summer 2020,PSYC,2301,17,Intro To Methods in Psychology,Vahedi,Meisam,44,16,0,0,0,1,0,0,3.634
Summer 2020,RELS,2360,1,Introduction to Buddhism,Huynh,Trung,10,4,1,0,0,7,0,2,2.068
Summer 2020,LAW,5324,2,International Trade,Trujillo,Elizabeth I.,0,0,0,0,0,11,0,1,0
Summer 2020,AAS,3379,1,Africana Oratory,Garrett,Van Gerard,5,2,0,0,0,0,0,0,3.291
Summer 2020,MANA,3335,2,Intro Org Behavior and Mgmt,Salaiz,Ashley,47,4,0,0,0,4,0,0,3.588
Summer 2020,HDFS,3320,1,Careers in HDFS,Jordan,Erica F,27,8,0,0,0,2,0,1,3.456
Summer 2020,INDE,6332,1,Egr Project Mgt,Rypien,David V,17,0,0,0,0,0,0,0,4
Summer 2020,PHYS,1102,5,General Physics Laboratory II,Wood,Lowell T,4,13,0,0,0,13,0,0,1.8
Summer 2020,KIN,4300,1,Phys Activity in Older Adults,Alastuey,Lisa L,87,8,1,0,0,3,0,0,3.731
Summer 2020,LAW,5328,2,Judicial Externship I,Archer,Anna M,0,0,0,0,0,6,0,0,0
Summer 2020,THEA,6384,1,Directing,Cook,Rena R,10,0,0,0,0,0,0,0,4
Summer 2020,MANA,7346,1,Global Human Resource Mgmt,Werner,Steve,11,0,0,0,0,1,0,0,3.639
Summer 2020,SCM,4390,1,Supply Chain Strategy,Smith,Gordon D,13,5,0,0,0,5,0,0,2.841
Summer 2020,TLIM,2360,1,Business Law,Feriante,Chris,23,3,1,0,0,6,0,0,2.962
Summer 2020,CHEE,8298,9,Doctoral Research,Willson,Richard,0,0,0,0,0,3,0,0,0
Summer 2020,BIOE,6198,9,Research,Mohan,Chandra,0,0,0,0,0,1,0,0,0
Summer 2020,CHEE,8498,15,Doctoral Research,Robertson,Megan L,0,0,0,0,0,0,3,0,0
Summer 2020,PSYC,6398,1,Independent Studies,Derrick,Jaye L,4,0,0,0,0,0,0,0,4
Summer 2020,LAW,5299,18,Special Problems,Vetter,Greg R,0,0,0,0,0,3,0,0,0
Summer 2020,CIVE,8398,14,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,6257,1,Legal Negotiations,Lawrence,Jim E,0,0,0,0,0,10,0,0,0
Summer 2020,PSYC,8399,2,Doctoral Dissertation,Gallagher,Matthew Ward,0,0,0,0,0,0,0,0,0
Summer 2020,MANA,4385,1,Intro to Strategic Management,Tawse,Alex,10,5,0,0,0,1,0,0,3.396
Summer 2020,DIGM,4396,30,Internship in Digital Media,Waite,Jerry J,2,0,0,0,0,0,0,0,4
Summer 2020,MATH,8698,6,Doctoral Research,Timofeyev,Ilya,0,0,0,0,0,3,0,0,0
Summer 2020,CIVE,8398,19,Doctoral Research,Li,Hongyi,0,0,0,0,0,2,0,0,0
Summer 2020,GEOL,8698,3,Doctoral Research,Brandon,Alan,0,0,0,0,0,2,0,0,0
Summer 2020,CHEM,6698,11,Special Problems,Kadish,Karl M,0,0,0,0,0,1,0,0,0
Summer 2020,MECE,8699,13,Doctoral Dissertation,Franchek,Matthew,1,0,0,0,0,0,0,0,4
Summer 2020,PCOL,8698,4,Doctoral Research,Bond,Richard A,0,0,0,0,0,1,0,0,0
Summer 2020,PETR,8398,4,Doctoral Research,Myers,Michael Tolbert,0,0,0,0,0,1,0,0,0
Summer 2020,ENGL,8399,2,Doctoral Dissertation,Divakaruni,Chitra B,1,0,0,0,0,0,0,0,4
Summer 2020,PETR,8198,1,Doctoral Research,Soliman,Mohamed Yousef,0,0,0,0,0,2,0,0,0
Summer 2020,BIOE,8298,7,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,1,0,0,0
Summer 2020,OPTO,7230,1,Glaucoma,Marrelli,Danica J,8,45,0,0,0,41,0,0,1.734
Summer 2020,HLT,1353,2,Personal Health,Rafique,Kiran Sajid,65,10,0,0,0,1,0,2,3.794
Summer 2020,ECE,8298,23,Doctoral Research,Shih,Wei-Chuan,0,0,0,0,0,2,0,0,0
Summer 2020,LAW,5228,1,Judicial Externship I,Archer,Anna M,0,0,0,0,0,1,0,0,0
Summer 2020,ECON,8699,11,Doctoral Dissertation,Friedman,Willa H,2,0,0,0,0,0,0,0,4
Summer 2020,PSYC,3350,6,Intro to Cognitive Psychology,Santacroce,Lindsay,20,12,0,0,0,1,0,0,3.239
Summer 2020,MARK,3339,1,Marketing Strategy & Planning,Shibuya,William,24,4,0,0,0,1,0,1,3.667
Summer 2020,DAN,2307,1,Introduction to Dance,Bobet,Jacqueline A,8,8,0,0,0,8,0,2,1.823
Summer 2020,TMTH,3360,1,Applied Technical Statistics,Schroeder,Susan L,13,12,0,0,0,6,0,0,2.687
Summer 2020,SOCW,7320,1,Empowerment,Bromfield,Nicole Footen,26,0,0,0,0,0,0,0,3.987
Summer 2020,LAW,5357,1,Evidence,Gomez,Alissa R,0,0,0,0,0,49,0,0,0
Summer 2020,MIS,4378,1,Admin of Computer-Based MIS,Porra,Jaana,40,0,0,0,0,0,0,0,3.967
Summer 2020,ENGL,1304,3,First Year Writing II,Moore,Kelly L,11,5,0,0,0,4,0,1,2.465
