TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Spring 2022,HIST,8999,5,14651,Doctoral Dissertation,Neumann,Kristina Marie,1,0,0,0,0,0,0,0,0,4
Spring 2022,ECE,8598,12,15847,Doctoral Research,Fu,Xin,0,0,0,0,0,2,0,0,0,0
Spring 2022,ENGL,7699,4,26492,Thesis,Boswell,Robert L,1,0,0,0,0,0,0,0,0,4
Spring 2022,MECE,8399,34,22590,Doctoral Dissertation,Baxevanis,Theocharis,0,0,0,0,0,2,0,0,0,0
Spring 2022,LAW,5123,1,21829,Civil Practice Clinic II,McManus,Diane M,1,0,0,0,0,0,0,0,0,3.67
Spring 2022,CIVE,8398,11,27498,Doctoral Research,Hoskere,Vedhus,0,0,0,0,0,1,0,0,0,0
Spring 2022,FINA,8699,2,14588,Doctoral Dissertation,Jacobs,Kris,0,0,0,0,0,0,0,0,0,0
Spring 2022,MECE,8399,36,22622,Doctoral Dissertation,Wang,Su Su,0,0,0,0,0,1,0,0,0,0
Spring 2022,CIVE,6399,1,25864,Master's Thesis,Lee,Hyongki,1,0,0,0,0,0,0,0,0,4
Spring 2022,MIS,8999,3,27742,Doctoral Dissertation in MIS,Chin,Wynne W,1,0,0,0,0,0,0,0,0,4
Spring 2022,PETR,7399,12,18912,Masters Thesis,Dindoruk,Birol,0,0,0,0,0,1,0,0,0,0
Spring 2022,MUSA,6304,2,18850,Conducting,Harvey,Raymond Curtis,0,1,0,0,0,0,0,0,0,3.33
Spring 2022,MECE,8699,33,22727,Doctoral Dissertation,Franchek,Matthew,1,0,0,0,0,0,0,0,0,4
Spring 2022,PHYS,8398,30,15220,Doctoral Research,Ratti,Claudia,0,0,0,0,0,1,0,0,0,0
Spring 2022,BIOL,4398,3,27842,Independent Study,Hussain,Tahir,1,0,0,0,0,0,0,0,0,3.67
Spring 2022,SOCW,7397,1,25117,Selected Topics in Social Work,Pritzker,Suzanne,0,0,0,0,0,0,0,0,0,0
Spring 2022,BIOL,1107,24,16440,Biology for Science Majors II,Medrano,Ana I,16,4,1,0,1,0,0,0,1,3.5
Spring 2022,BIOL,1197,2,23386,Selected Topics in Biology,Ogletree-Hughes,Monique L,41,4,4,1,8,0,0,0,3,3.201
Spring 2022,CUIN,3317,2,16706,Kindergarten/Elem Curr & Instr,Kharabi-Yamato,Lana Narges,25,9,1,0,0,0,0,0,0,3.657
Spring 2022,BIOE,4350,1,17796,Genomic & Proteomic Engr,Wu,Tianfu,47,2,0,0,1,0,0,0,0,3.847
Spring 2022,COSC,1437,3,18710,Introduction to Programming,Chen,Guoning,59,31,8,1,6,0,0,0,13,3.254
Spring 2022,ENGL,3354,1,25354,Contemp Amer Fiction,Vollrath,Lesli A,13,5,4,0,0,0,0,0,2,3.364
Spring 2022,MATH,1351,2,18382,Introduction to Math Reasoning,Hong,Yuqi,30,25,16,6,25,0,0,0,9,2.223
Spring 2022,WGSS,2350,10,20542,Intro To Women's Studies,Fernandes,Bridget Yvonne Diggs,27,2,0,2,0,0,0,0,0,3.689
Spring 2022,HDCS,1300,5,18647,Human Ecosystems & Tech Change,Gatterson,Beverly,31,6,5,3,1,0,0,0,4,3.341
Spring 2022,COMM,4397,3,25528,Selected Topics Communication,Houk,Keith R,30,2,0,0,0,0,0,0,0,3.948
Spring 2022,PHYS,1102,2,15402,College Physics II (lab),Wood,Lowell T,1,15,5,1,1,0,0,0,0,2.48
Spring 2022,ARED,4345,1,16704,Art in Elem & Secondary School,Ortiz,Christina M,6,2,1,0,0,0,0,0,1,3.556
Spring 2022,PSYC,3325,3,17059,Psychology of Personality,Serrano Aguirre,Surizaday,34,3,1,0,1,0,0,0,0,3.786
Spring 2022,HDCS,4369,2,18292,Entrepreneurship,Kellough,James David,28,9,3,3,4,0,0,0,3,3.121
Spring 2022,MECE,6384,1,17919,Methods of Applied Math I,Metcalfe,Ralph W,23,7,3,1,0,0,0,0,1,3.452
Spring 2022,THEA,2382,1,17971,Stage Management I,Bush,Rachel R,10,2,1,0,0,0,0,0,0,3.642
Spring 2022,BZAN,7320,2,25032,Bus Modeling For Comp Adv,Wiley,Briceon C,13,0,0,0,0,0,0,0,0,3.924
Spring 2022,ECON,3334,1,14471,Intermediate Macroeconomics,Thornton,Rebecca Achee,11,9,5,4,2,0,0,0,7,2.71
Spring 2022,ACCT,7397,8,25240,Selected Topics in Accounting,Kahl,Keith E,14,0,0,0,0,0,0,0,0,4
Spring 2022,INDE,3362,1,14700,Cad/Cam,Kamrani,Ali K,6,17,8,0,1,0,0,0,2,2.844
Spring 2022,GOVT,2305,14,25596,"US Govt: Congress,Pres & Crts",Contractor,Cyrus Ali,13,7,6,3,5,0,0,0,6,2.54
Spring 2022,POLC,6311,1,22589,Leader and Prof Development,Witt,Lawrence A,23,1,0,0,0,0,0,0,0,3.958
Spring 2022,ENGL,2330,2,20448,Writing Discipline English,Wolfe,Steven Ronald,4,3,6,2,4,0,0,0,1,2.035
Spring 2022,PETR,1111,1,17431,Intro to Petroleum Engineering,Farouq-Ali,Syed,4,4,0,0,1,0,0,0,0,3.074
Spring 2022,CUIN,8390,4,22836,Doctoral Thesis,McNeil,Sara G,2,0,0,0,0,4,0,0,0,1.333
Spring 2022,MECE,4398,1,20590,Independent Study,Love,Holley Carole,4,0,0,0,0,0,0,0,1,4
Spring 2022,THEA,7141,1,18000,Grad Direct/Design Collaboratn,Rigdon,Kevin L,5,0,0,0,0,0,0,0,0,4
Spring 2022,BIOL,2120,1,19170,Microbiology for Non-Science,Knapp,Richard D,10,12,1,0,0,0,0,0,0,3.377
Spring 2022,MUSA,2300,5,18063,Applied Voice,Sonnenberg,Melanie,0,0,0,0,0,0,0,0,0,0
Spring 2022,LAW,6205,1,19134,Patent Prosecution,Cotrone,Carlo M,4,4,0,0,0,0,0,0,0,3.376
Spring 2022,PHOP,7399,13,26673,Masters Thesis,Richdale,Kathryn L,1,0,0,0,0,0,0,0,0,4
Spring 2022,HRMA,6197,1,24767,Selected Topics,Padilla,Magdalena Manzano,7,0,0,0,0,0,0,0,0,4
Spring 2022,MECE,8699,27,22411,Doctoral Dissertation,Yang,Di,0,0,0,0,0,1,0,0,0,0
Spring 2022,DANC,1202,1,26049,Ballet I Part II,Ozsoy,Firat Kazbek,7,0,1,0,1,0,0,0,0,3.37
Spring 2022,MUSA,6143,3,25983,Graduate Recital IV,Brooks,Wayne A,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSA,4400,4,20135,Applied Voice,Evans,Joseph,2,0,0,0,0,0,0,0,0,3.67
Spring 2022,SPAN,8699,6,16656,Dissertation,Solino,Maria Elena,1,0,0,0,0,1,0,0,0,2
Spring 2022,MATH,8398,18,16984,Doctoral Research,Labate,Demetrio,0,0,0,0,0,2,0,0,0,0
Spring 2022,CUIN,7398,1,26285,Independent Study,Brower,Samuel Richard,2,0,0,0,0,0,0,0,0,4
Spring 2022,ECE,8399,19,14442,Doctoral Dissertation,Shih,Wei-Chuan,1,0,0,0,0,0,0,0,0,4
Spring 2022,PHYS,8399,37,16682,Doctoral Dissertation,Lubchenko,Vassiliy,0,0,0,0,0,1,0,0,0,0
Spring 2022,MECE,8298,38,22416,Doctoral Research,Yang,Di,0,0,0,0,0,1,0,0,0,0
Spring 2022,PCOL,6298,4,27309,Special Problems,Cuny,Gregory D,0,0,0,0,0,1,0,0,0,0
Spring 2022,MUSI,6100,2,20615,Chamber Music,Suits,Brian J,5,0,0,0,0,0,0,0,0,3.934
Spring 2022,MECE,8598,44,22594,Doctoral Research,Ryou,Jae-Hyun,0,0,0,0,0,1,0,0,0,0
Spring 2022,THEA,7371,1,21869,Costume Design I,Verheyen PhD,Claremarie H,1,0,0,0,0,0,0,0,0,4
Spring 2022,ANTH,6395,2,26225,Selected Topics in Ant,Azua,Anneleise,1,0,0,0,0,0,0,0,0,4
Spring 2022,PHLS,8399,3,26505,Doctoral Dissertation,Arbona,Consuelo,0,0,0,0,0,2,0,0,0,0
Spring 2022,ECON,8399,6,14480,Doctoral Dissertation,Sorensen,Bent E,0,0,0,0,0,2,0,0,0,0
Spring 2022,PHLS,7193,1,22051,Internship and Practicum,Gonzalez,Jorge E,2,0,0,0,0,0,0,0,0,4
Spring 2022,ECON,8399,4,14478,Doctoral Dissertation,Craig,Steven G,0,0,0,0,0,2,0,0,0,0
Spring 2022,HRMA,6290,1,20361,Professional Paper I,Back,KiJoon,0,0,0,0,0,0,0,0,0,0
Spring 2022,PSYC,6498,2,18375,Special Problems,Tamber-Rosenau,Benjamin J,1,0,0,0,0,0,0,0,0,4
Spring 2022,MECE,8598,36,22255,Doctoral Research,Agrawal,Ashutosh,0,0,0,0,0,1,0,0,0,0
Spring 2022,CHEM,6698,9,15931,Special Problems,Lee,T Randall,0,0,0,0,0,1,0,0,0,0
Spring 2022,GENB,6398,1,27461,Research,Ma,Xiao,1,0,0,0,0,0,0,0,0,4
Spring 2022,COSC,8699,103,20285,Doctoral Dissertation,Cheng,Albert M K,1,0,0,0,0,0,0,0,0,4
Spring 2022,MUSI,8106,2,18166,Doctoral Large Ensemble,Marmolejo,Noe J,1,0,0,0,0,0,0,0,0,4
Spring 2022,ECE,8298,16,15756,Doctoral Research,Brankovic,Stanko R,0,0,0,0,0,1,0,0,0,0
Spring 2022,MUSA,6340,1,18852,Applied Trumpet,Hughes,Mark Alan,2,0,0,0,0,0,0,0,0,4
Spring 2022,SCLT,4389,31,17922,Practicum in Supply Chain,Henson,Alfred Bernard,28,1,0,0,0,0,0,0,0,3.909
Spring 2022,CUIN,4315,3,16711,Assessment of Children,Hernandez,Berky,30,6,3,0,0,0,0,0,0,3.616
Spring 2022,PSYC,2308,3,19188,Child Development,Trent,Erika S,29,8,2,0,0,0,0,0,0,3.701
Spring 2022,PHYS,1101,12,16263,College Physics I (lab),Wood,Lowell T,2,10,8,1,0,0,0,0,1,2.635
Spring 2022,HLT,4307,3,18190,Research and Eval in Health,Fedor Amador,Theresa Marie,4,20,4,0,2,0,0,0,0,2.723
Spring 2022,CIS,4375,6,21425,Project Management & Practice,Martinez,Jose C,13,15,7,0,0,0,0,0,0,3.171
Spring 2022,ACCT,2301,14,25035,Prin of Financial Accounting,Goble,Samuel,22,38,31,10,9,0,0,0,20,2.563
Spring 2022,FINA,4355,1,14581,International Risk Management,Kapatos,Nick Gus,17,4,0,0,0,0,0,0,0,3.7
Spring 2022,ECE,6397,2,26216,Selected Topics,Nguyen,Hien V,3,25,0,0,0,0,0,0,0,3.119
Spring 2022,TMTH,3360,5,16760,Applied Technical Statistics,Schroeder,Susan L,9,13,12,5,1,0,0,0,7,2.592
Spring 2022,GOVT,2305,16,25597,"US Govt: Congress,Pres & Crts",Littlepage,Kelley G,3,18,18,10,10,0,0,0,7,1.842
Spring 2022,ARTS,1372,2,23841,Fundamentals of Video Art,Cooper,Marcelese,9,1,1,0,1,0,0,0,3,3.279
Spring 2022,PSYC,7397,3,27408,Selected Topics in Psychology,Cirino,Paul,0,0,0,0,0,5,0,0,0,0
Spring 2022,PHLS,8699,10,26400,Doctoral Dissertation,Reitzel,Lorraine R,0,0,0,0,0,2,0,0,0,0
Spring 2022,PSYC,6352,1,18306,Directed Rsch in I/O Psyc,Hoff,Kevin,0,0,0,0,0,6,0,0,0,0
Spring 2022,ECE,8198,11,15714,Doctoral Research,Han,Zhu,0,0,0,0,0,4,0,0,0,0
Spring 2022,WGSS,2350,9,19610,Intro To Women's Studies,Bustillo,Anneliese,13,12,0,1,2,0,0,0,1,3.143
Spring 2022,CHEM,1111,28,17302,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,10,0,0,1,0,0,0,2,2.948
Spring 2022,THEA,6354,1,27523,"Scenic, Cost,& Light Design II",Kearns,Casey,1,0,0,0,0,0,0,0,0,4
Spring 2022,MANA,4337,2,27178,Stress and Work,Sebastijanovic,Marina,8,2,1,0,0,0,0,0,0,3.516
Spring 2022,INDE,8398,2,14721,Doctoral Research,Lin PhD,Ying,0,0,0,0,0,2,0,0,0,0
Spring 2022,PSYC,6397,1,25715,Sel Top in Psychology,Woods,Steven Paul,9,1,0,0,0,0,0,0,0,3.867
Spring 2022,ARCH,3501,1,13993,Architecture Design Studio VI,Kacmar,Donna,6,7,2,0,0,0,0,0,0,3.267
Spring 2022,MUSA,4189,5,26123,Senior Recital,McCormick,Dominique,2,1,0,0,0,0,0,0,0,3.667
Spring 2022,POLS,8999,26,27379,Doctoral Dissertation,Cantu,Francisco,0,0,0,0,0,1,0,0,0,0
Spring 2022,BIOE,6399,10,18428,Masters Thesis,Roh,Jinsook,2,0,0,0,0,0,0,0,0,4
Spring 2022,BIOE,8999,2,27826,Doctoral Dissertation,Abidian,Mohammad Reza,1,0,0,0,0,0,0,0,0,4
Spring 2022,MECE,8598,54,27561,Doctoral Research,Song,Gangbing,0,0,0,0,0,1,0,0,0,0
Spring 2022,ENGL,8398,4,26963,Graduate English Resrch,Ehlers,Sarah E,0,0,0,0,0,1,0,0,0,0
Spring 2022,MUSI,4198,35,22871,Research in Chamber Music,Yon,Kirsten A,2,0,0,0,0,0,0,0,0,4
Spring 2022,SPAN,8699,7,16657,Dissertation,Goodin-Mayeda,Carrie Elizabeth,0,0,0,0,0,1,0,0,0,0
Spring 2022,PSYC,6393,8,20545,Clinical Research Practicum,Medina PhD,Luis Daniel,0,0,0,0,0,1,0,0,0,0
Spring 2022,SPAN,7395,1,26161,Sel Topics in US Hispanic Lit,Kanellos,Nicolas,3,0,0,0,0,0,0,0,0,4
Spring 2022,ECE,8498,15,15822,Doctoral Research,Krishnamoorthy,Harish Sarma,0,0,0,0,0,1,0,0,0,0
Spring 2022,PHAR,5683,3,20403,Cardiology,Wanat,Matthew A,2,0,0,0,0,0,0,0,0,4
Spring 2022,PHLS,8399,8,27500,Doctoral Dissertation,Fan,Weihua,1,0,0,0,0,0,0,0,0,4
Spring 2022,ELCS,8311,10,23326,Lab of Practice-Lit Revw Devel,Rangel,Virginia,0,0,0,0,0,0,1,0,0,0
Spring 2022,SCLT,2362,31,20003,Intro To Logistics Technology,Chopra,Anuj,54,17,6,0,2,0,0,0,1,3.448
Spring 2022,ENGL,2330,1,17602,Writing Discipline English,Davies,Daniel,7,10,1,0,2,0,0,0,0,3.033
Spring 2022,PHAR,5368,1,20669,Integrated Psychiatric Module,De La Cruz,Austin Isaac,41,60,21,0,0,0,0,0,0,3.164
Spring 2022,MATH,3336,2,14860,Discrete Mathematics,Douglas,Casey,28,27,30,9,7,0,0,0,13,2.574
Spring 2022,MANA,4355,1,16768,Selection and Staffing,Phillips,James S,33,10,7,0,0,0,0,0,0,3.5
Spring 2022,AAS,3301,1,16597,Hip Hop History and Culture,Chiles IV,John Ritchie,18,0,0,0,0,0,0,0,2,3.963
Spring 2022,SOC,3385,1,25573,Sociology of World Religions,Menon-Chembottil,Sarath Kumar,29,8,6,2,1,0,0,0,3,3.42
Spring 2022,PHIL,1321,4,13628,Logic I,Loewenstein,Yael R,42,23,12,9,15,0,0,0,16,2.618
Spring 2022,ENGL,1302,56,21288,First Year Writing II,Rolater,Sara C,5,8,2,2,2,0,0,0,5,2.649
Spring 2022,PHYS,1102,10,15410,College Physics II (lab),Maric,Sladjana,1,8,6,0,0,0,0,0,1,2.601
Spring 2022,MECT,3155,2,14970,Strength Materials Lab,Basaran,Burak,7,8,3,1,2,0,0,0,1,2.747
Spring 2022,BIOL,2102,3,14037,Anatomy & Physiology II (lab),Gill,Tejendra,6,10,6,1,0,0,0,0,0,2.841
Spring 2022,ECE,3436,1,19308,Microprocessor Systems,De La Rosa-Pohl,Diana,37,3,0,0,0,0,0,0,0,3.876
Spring 2022,SCLT,3340,30,17119,Geography for GSC,Henson,Alfred Bernard,12,8,2,2,6,0,0,0,2,2.512
Spring 2022,POLS,3312,4,19706,"Arguments, Data, Politics",Clifford,Scott,9,9,5,3,3,0,0,0,7,2.621
Spring 2022,ECE,2100,2,14378,Circuit Analysis Laboratory,Le,Han Quang,23,6,0,0,0,0,0,0,3,3.782
Spring 2022,ARCH,3397,3,25186,Selected Topics,Adams,Vera A,3,7,0,0,1,0,0,0,1,2.97
Spring 2022,WGSS,2360,1,17503,Introduction to LGBT Studies,Pegoda,Andrew Joseph,17,9,3,0,0,0,0,0,1,3.437
Spring 2022,BIOL,1107,37,16466,Biology for Science Majors II,Medrano,Ana I,16,5,3,0,0,0,0,0,0,3.445
Spring 2022,BIOL,1107,35,16462,Biology for Science Majors II,Medrano,Ana I,18,2,2,0,1,0,0,0,1,3.537
Spring 2022,CUIN,3302,4,19425,Social Education,Thomas,Dustine J,30,1,0,0,0,0,0,0,1,3.978
Spring 2022,HRMA,7369,1,24775,Hospitality Financial Assets,Koh,Yoon,29,3,1,0,1,0,0,0,0,3.667
Spring 2022,MATH,2312,2,21956,Precalculus,May,Jennifer Ruhnow,37,43,25,10,21,0,0,0,39,2.429
Spring 2022,KIN,3304,1,14754,Human Structure & Phys Perform,Breslin,Whitney L,20,19,10,6,3,0,0,0,0,2.822
Spring 2022,KIN,1352,11,16870,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,41,7,1,0,1,0,0,0,0,3.74
Spring 2022,PSYC,2305,30,25897,Intro to Methods in Psychology,Smit,Tanya,23,7,5,1,1,0,0,0,2,3.351
Spring 2022,BZAN,6351,1,19338,Basic Prog for Busi Analytics,Hou,Jinghui,13,1,0,0,0,0,0,0,1,3.905
Spring 2022,ENGI,2304,17,25504,Technical Communications,Wilson,Chad A,12,8,3,0,0,0,0,0,2,3.391
Spring 2022,HON,2101,1,14662,The Human Situation:Modernity,Vollrath,Lesli A,133,75,4,2,2,0,0,0,10,3.545
Spring 2022,KIN,1304,1,14753,Public Hlt Issues in Phys/Obes,Graham,Marilynn Hadassah,94,4,0,0,0,0,0,0,0,3.966
Spring 2022,GERM,3381,1,16097,German Cinema,Luke-Dorn,Martina,29,0,0,0,0,0,0,0,0,3.989
Spring 2022,MUSA,2300,2,18061,Applied Voice,Evans,Joseph,3,0,0,0,0,0,0,0,1,3.89
Spring 2022,SCLT,3384,31,16410,Logistics Tech and Processes,Hollis,Thomas Edward,28,17,4,3,3,0,0,0,0,3.176
Spring 2022,GEOL,1103,6,14611,Physical Geology Lab,Sisson,Virginia B,12,4,0,2,1,0,0,0,1,3.194
Spring 2022,PHOP,6557,5,26587,Research Practicum B,Porter,Jason,1,0,0,0,0,0,0,0,0,4
Spring 2022,PCOL,6498,7,27727,Special Problems,Ruan,Ke-He,1,0,0,0,0,0,0,0,0,4
Spring 2022,GOVT,2306,9,23665,US and Texas Const/Politics,Nix,Kevin,8,38,52,16,13,0,0,0,9,2.081
Spring 2022,ELCS,6370,1,18746,Research for Educatnal Leaders,Horner,Glenda Sue,14,0,0,0,0,0,0,0,1,4
Spring 2022,TECH,6360,1,16202,Exp Design & Data Analysis,Schroeder,Susan L,22,4,1,0,0,0,0,0,1,3.753
Spring 2022,PHLS,8335,1,23286,Sem-Adv Top-Human Development,Master,Allison,4,0,0,0,0,0,0,0,0,4
Spring 2022,BUSI,3300,4,21464,Intro to Personal Finance,Harvey,Danny,49,2,0,1,1,0,0,0,2,3.805
Spring 2022,LAW,6207,12,17030,Lawyering Skills & Strategy II,Swift,Kenneth Richard,13,5,2,0,0,0,0,0,0,3.402
Spring 2022,LAW,5418,1,16085,Torts,Koch,Valerie Gutmann,21,17,4,1,0,0,0,0,0,3.31
Spring 2022,CNST,3365,1,16237,Cost Estimating Capital Projec,Glumac,Carmel,7,4,3,0,0,0,0,0,2,3.286
Spring 2022,MECE,3400,1,14961,Intro To Mechanics,Agrawal,Ashutosh,14,45,1,0,1,0,0,0,7,3.18
Spring 2022,HRMA,3372,1,24755,Convention and Meeting Mgmt,Kenyan,Erin Oeser,28,8,4,5,5,0,0,0,0,2.96
Spring 2022,MANA,3335,2,14813,Intro Org Behavior and Mgmt,Tabesh,Pooya,23,16,6,1,2,0,0,0,2,3.229
Spring 2022,ENTR,3311,1,17773,Technology Entrepreneurship,McCormick,Kelly,5,4,2,2,0,0,0,0,2,2.898
Spring 2022,INDE,2333,2,16171,Engineering Statistics I,Wang,Yaping,12,11,12,3,2,0,0,0,9,2.659
Spring 2022,NUTR,4345,1,25901,The Obesity Epidemic,Alastuey,Lisa L,39,26,6,1,1,0,0,0,2,3.32
Spring 2022,SPAN,1501,5,19137,Elementary Spanish I,Ruffino,Maythe,4,8,2,0,4,0,0,0,5,2.444
Spring 2022,ELED,4311,1,19215,Science in Elementary School I,Domjan,Heather N.,20,3,1,0,0,0,0,0,1,3.805
Spring 2022,ENGL,1302,79,25992,First Year Writing II,Garcia,Serena Mari,11,3,0,1,3,0,0,0,5,2.89
Spring 2022,MECE,5397,2,25577,Selected Topics,Wang,Su Su,2,7,5,0,0,0,0,0,1,2.762
Spring 2022,CUIN,4361,5,24741,Second Language Methodology,Zhang,Jie,32,2,0,0,0,0,0,0,0,3.844
Spring 2022,PSYC,7399,19,26951,Masters Thesis,Spitzmuller,Christiane,1,0,0,0,0,0,0,0,0,4
Spring 2022,NUTR,6306,1,19399,Stats for Healthcare Prof,Haubrick,Kevin,8,4,2,0,0,0,0,0,1,3.311
Spring 2022,SPAN,8399,2,15367,Dissertation,Fairclough,Marta A,0,0,0,0,0,5,0,0,0,0
Spring 2022,FINA,4397,6,27529,Selected Topics in Finance,Richards,Keith Allen,3,0,0,0,0,0,0,0,0,4
Spring 2022,CUIN,8390,3,17623,Doctoral Thesis,Hausmann,Robert Carl,2,0,0,0,0,3,0,0,0,1.6
Spring 2022,PETR,8598,7,17862,Doctoral Research,Wong,George K,0,0,0,0,0,2,0,0,0,0
Spring 2022,LAW,6318,1,14806,Houston Business/Tax Journal,Wells,Douglas,0,0,0,0,0,15,0,0,0,0
Spring 2022,PHYS,8998,17,26683,Doctoral Research,Koerner,Lisa Whitehead,0,0,0,0,0,3,0,0,0,0
Spring 2022,MATH,6315,30,19699,Masters Tutorial,Poliak,Cathy Dawn,3,0,0,0,0,0,0,0,0,4
Spring 2022,CUIN,8398,4,16158,Independent Study,Weiland,Travis,1,0,0,0,0,0,0,0,0,4
Spring 2022,CHEM,6698,6,15928,Special Problems,May,Jeremy A,0,0,0,0,0,2,0,0,0,0
Spring 2022,BIOE,8398,26,27691,Doctoral Research,Balan,Venkatesh,0,0,0,0,0,1,0,0,0,0
Spring 2022,ECE,8399,30,14453,Doctoral Dissertation,Brankovic,Stanko R,2,0,0,0,0,0,0,0,0,3.835
Spring 2022,CIVE,8198,5,27027,Doctoral Research,Lee,Hyongki,0,0,0,0,0,2,0,0,0,0
Spring 2022,LAW,5402,1,21552,Entrpr Community Dev Clinic I,Heard,Christopher D,2,2,0,0,0,0,0,0,0,3.335
Spring 2022,MANA,8999,3,14826,Doctoral Dissertation,Vera,Dusya M,0,0,0,0,0,1,0,0,0,0
Spring 2022,ENGL,7699,5,26566,Thesis,Tejada,Roberto Jose,1,0,0,0,0,0,0,0,0,4
Spring 2022,CHEM,6398,28,18327,Special Problems,Wu,Judy,0,0,0,0,0,1,0,0,0,0
Spring 2022,PHLS,8699,6,22305,Doctoral Dissertation,Kim,Han Joe,1,0,0,0,0,0,0,0,0,4
Spring 2022,PHLS,8399,6,26823,Doctoral Dissertation,Obasi,Ezemenari M,0,0,0,0,0,0,0,0,0,0
Spring 2022,CHEE,3321,3,26651,Analytical Methods Chem Engr,Conrad,Jacinta C,1,2,0,0,0,0,0,0,0,3.333
Spring 2022,ARCH,4354,1,17012,Ideas and Buildings,Self,Ronnie L,8,5,1,0,0,0,0,0,1,3.382
Spring 2022,BIOL,3301,2,17950,Genetics,Kelleher Meisel,Erin S,16,53,36,9,12,0,0,0,9,2.41
Spring 2022,COSC,4370,1,20526,Interactive Computer Graphics,Deng,Zhigang,37,22,2,0,1,0,0,0,3,3.474
Spring 2022,BIOL,2121,1,16426,Microbiology for Science Major,Knapp,Richard D,9,13,1,0,0,0,0,0,1,3.362
Spring 2022,IDNS,1132,3,21313,Calculus II SEP Workshop,Pattison,Donna,8,2,2,2,0,0,0,0,2,3.119
Spring 2022,COSC,3371,1,18696,Cybersecurity,Laszka,Aron,26,34,8,1,1,0,0,0,0,3.209
Spring 2022,ECE,2202,1,17868,Circuit Analysis II,Shan,Xiaonan,5,6,8,3,3,0,0,0,1,2.24
Spring 2022,MUSI,6341,1,20136,Graduate Music Theory Review,Lee,Ji Yeon,7,3,2,0,1,0,0,0,0,3.103
Spring 2022,CUIN,7314,1,21137,Sociocul & Policies in Bil Ed,Cole,Mikel Walker,6,2,0,0,0,0,0,0,0,3.709
Spring 2022,LAW,5381,1,14783,Legal Negotiation,Blanco,Ileana Margarita,14,19,1,0,0,1,0,0,0,3.305
Spring 2022,COSC,2425,7,26426,Computer Org & Architecture,Long,Kevin B,28,8,5,1,6,0,0,0,8,3.063
Spring 2022,BIOL,1107,30,16446,Biology for Science Majors II,Medrano,Ana I,19,2,0,0,1,0,0,0,1,3.682
Spring 2022,ENGL,1302,77,14543,First Year Writing II,Worley,Sharon J,2,7,4,1,2,0,0,0,8,2.313
Spring 2022,SOCW,8397,1,26054,Selected Topics in Sw,Borja,Sharon G,10,0,0,0,0,0,0,0,0,4
Spring 2022,CIS,3351,1,25110,Intrusion Detect & Incid Resp,Barnett,Jeffrey Vernon,25,11,5,1,3,0,0,0,2,3.215
Spring 2022,HON,2341,16,25303,Classics of Modernity,Williamson,Jonathan Lyle,1,4,2,0,1,0,0,0,0,2.624
Spring 2022,CHEM,2123,15,16554,Organic Chemistry Lab I,Bean,Mary B,2,14,3,0,1,0,0,0,2,2.685
Spring 2022,CIS,2334,30,16399,Information Systems Applicatns,Lendasse,Amaury,19,13,1,0,6,0,0,0,6,2.975
Spring 2022,MIS,3376,3,20044,Busn Appls Database Mgmt I,Dimoka,Angelika,7,16,3,3,1,0,0,0,0,2.745
Spring 2022,MATH,1324,2,19105,Finite Math with Applications,Caglar,Atife,35,37,34,13,29,0,0,0,26,2.192
Spring 2022,ENTR,7339,1,17512,Venture Fund,Rassin,Keith David,9,0,0,0,0,0,0,0,0,1.778
Spring 2022,OPTO,5172,3,15010,Clinic Practicum II,Berntsen,David A,6,16,3,0,0,0,0,0,0,3.12
Spring 2022,PSYC,4321,7,25892,Abnormal Psychology,Kerr,Sophie R,23,8,3,2,3,0,0,0,1,3.163
Spring 2022,MANA,3335,14,19819,Intro Org Behavior and Mgmt,Essman,Spenser,20,36,18,1,0,0,0,0,1,3.11
Spring 2022,ACCT,3367,10,25509,Intermediate Accounting I,Kilic,Emre,11,3,10,1,0,0,0,0,1,3
Spring 2022,KIN,4330,1,25653,Child and Adolescent Obesity,Breslin,Whitney L,9,19,13,4,3,0,0,0,4,2.569
Spring 2022,SOCW,7309,1,21967,Contemporary Issues in MH,Battle,Jennifer Alene,26,2,0,0,0,0,0,0,0,3.929
Spring 2022,SPEC,6396,1,22111,Clinical Teaching II,Wilson,Jahnette,4,0,0,0,0,0,0,0,0,3.835
Spring 2022,LAW,5488,1,14797,Constitutional Law,Chandler,Seth J,28,41,1,0,0,0,0,0,0,3.362
Spring 2022,GREK,1302,1,23264,Elementary Greek II,Kidder,Kathleen,4,0,0,0,2,0,0,0,0,2.557
Spring 2022,DIGM,4378,31,23348,Senior Project,Waite,Jerry J,12,3,0,0,0,0,0,0,0,3.734
Spring 2022,GRET,6333,2,17189,Retail Mgmt Cross-Cultural,Norwood,Marcella L,7,1,0,0,0,0,0,0,0,3.875
Spring 2022,COMM,3349,1,25518,Nonverbal Communication,Salisbury,Shelby,19,9,3,0,2,0,0,0,1,3.253
