TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2021,PHAR,5681,3,12967,Infectious Diseases,Gonzales-Luna,Anne J,2,0,0,0,0,0,0,0,0,4
Summer 2021,ACCT,5368,1,11652,Intermediate Accounting II,Yampuler,Michael,1,3,2,0,0,0,0,0,2,2.833
Summer 2021,LAW,5199,10,15270,Special Problems,Vetter,Greg R,0,0,0,0,0,1,0,0,0,0
Summer 2021,PSYC,7399,6,14929,Masters Thesis,Grigorenko,Elena L,0,0,0,0,0,1,0,0,0,0
Summer 2021,BIOL,8398,10,19222,Doctoral Research,Feng,Qin,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHOP,6198,8,19125,Spec Prob-Physio Optics,Burns,Alan R,1,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,6398,11,14464,Independent Studies,Damian,Rodica Ioana,0,0,0,0,0,1,0,0,0,0
Summer 2021,HLT,4320,1,18902,Admin of Health Services,Nicholson,Vanessa Janel,14,14,8,1,2,0,0,0,1,2.966
Summer 2021,ART,1330,1,18816,Fundamentals of Graphic Design,Donis,Miriam A,5,5,2,0,5,0,0,0,0,2.294
Summer 2021,CHEE,6397,1,18973,Selected Topics,Kaushik,Krishna R,6,7,0,0,0,0,0,0,0,3.411
Summer 2021,BIOL,6350,2,19089,Biomedical Sciences Practicum,Lin,Chin-Yo,30,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,2351,1,14594,Psychology of Adolescence,Gonzalez,Rogelio David,23,22,5,1,3,0,0,0,3,3.093
Summer 2021,PHOP,6567,1,16090,Research Practicum A,Stevenson,Scott Bailli,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,6355,3,13725,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5245,1,12994,Civil Practice Clinic II,Heppard,Janet M,1,0,0,0,0,0,0,0,0,3.67
Summer 2021,DAN,2307,1,14596,Introduction to Dance,Bobet,Jacqueline A,6,4,2,2,5,0,0,0,4,2.228
Summer 2021,OPTO,7495,1,19600,General Clinic IIIc,Herring,Ralph Jay,0,0,0,0,0,2,0,0,0,0
Summer 2021,GEOL,8398,3,19167,Doctoral Research,Choi,Yunsoo,0,0,0,0,0,9,0,0,0,0
Summer 2021,CHEM,8399,2,11440,Doctoral Dissertation,Lee,T Randall,1,0,0,0,0,0,0,0,0,4
Summer 2021,MECT,6399,1,19444,Thesis,Robles Hernandez,Francisco C,1,0,0,0,0,0,0,0,0,4
Summer 2021,TLIM,4341,31,15749,Production & Service Operation,Terrell,John Allen,7,3,2,0,0,0,0,0,0,3.307
Summer 2021,MUED,2342,1,15753,Music for Children,Bigwood,Cora Morgan,15,3,0,0,0,0,0,0,0,3.833
Summer 2021,ACCT,2302,6,18692,Prin of Managerial Accounting,Newman,Michael Ray,16,1,1,0,0,0,0,0,0,3.852
Summer 2021,POLS,6395,2,18813,Selected Topics American Pol,Basinger,Scott J,3,0,0,0,0,0,0,0,0,4
Summer 2021,ARTH,1381,1,16412,Art & Soc: Renaiss to Modern,Kubala,Jessica Taylor,10,4,3,0,0,0,0,0,0,3.373
Summer 2021,ENGL,3361,1,15879,Mexican American Lit,Guajardo,Paul,13,6,0,0,0,0,0,0,4,3.615
Summer 2021,CHEM,1112,18,15206,Fundamentals of Chm Lab,Zaitsev,Vladimir G,10,6,0,0,3,0,0,0,0,3.001
Summer 2021,LAW,5361,5,15256,Financial Statement Analysis,Brennan,Daniel,6,2,1,0,0,4,0,0,0,2.385
Summer 2021,CNST,4341,1,15317,Project Controls,Sulehri,Hassan,44,9,2,0,0,0,0,0,1,3.782
Summer 2021,TLIM,3363,1,15698,Technical Communications,Tangeman,Anthony C,11,9,5,0,0,0,0,0,1,3.253
Summer 2021,BIOL,1161,3,10354,Intro To Biol Science Lab 1,Medrano,Ana I,13,7,2,0,0,0,0,0,1,3.5
Summer 2021,PHAR,5678,1,12963,Transplant Therapeutics,Ordonez,Nancy D,3,1,0,0,0,0,0,0,0,3.75
Summer 2021,LAW,5407,10,13720,Judicial Externship I,Powers,William,0,0,0,0,0,2,0,0,0,0
Summer 2021,LAW,6300,3,13723,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,4,0,0,0,0
Summer 2021,GEOL,1130,4,17940,Physical Geology Lab,Hauptvogel,Daniel William,9,2,0,0,1,0,0,0,0,3.363
Summer 2021,PSYC,6398,8,14321,Independent Studies,Grigorenko,Elena L,0,1,0,0,0,0,0,0,0,3
Summer 2021,PHYS,8398,7,10838,Doctoral Research,Bellwied,Rene,0,0,0,0,0,6,0,0,0,0
Summer 2021,MUSI,1161,1,14616,Group Piano II,Van Kekerix,Todd Evan,2,1,0,0,0,0,0,0,0,3.777
Summer 2021,LAW,6358,2,11180,Health Law Journal,Chandler,Seth J,0,0,0,0,0,2,0,0,0,0
Summer 2021,COSC,7399,224,19732,Masters Thesis,Shah,Shishir,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHAR,5297,3,19529,Selected Topics in Pharmacy,Sansgiry,Sujit Sharad,0,0,0,0,0,8,0,0,0,0
Summer 2021,CUIN,8390,10,19874,Doctoral Thesis,Hutchison,Laveria F,1,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,3132,1,13983,Elementary Microbiology Lab,Knapp,Richard D,3,0,3,4,1,0,0,0,0,1.94
Summer 2021,ASLI,1302,1,13994,Elementary Amer Sign Lang II,Pott,Scot A,4,8,6,2,0,0,0,0,0,2.651
Summer 2021,MATH,6315,1,14736,Masters Tutorial,Poliak,Cathy Dawn,24,0,0,0,0,0,0,0,0,3.945
Summer 2021,OPTO,5198,1,19500,Spec Prob - Clerkship,Piccolo,Marcus G,11,0,0,0,0,0,0,0,0,4
Summer 2021,WGSS,3322,1,15326,Intersectionalities,De Los Reyes Heredia,Jose Guillermo,21,3,2,1,1,0,0,0,1,3.429
Summer 2021,CHEM,1112,1,11326,Fundamentals of Chm Lab,Zaitsev,Vladimir G,7,7,1,4,0,0,0,0,1,2.912
Summer 2021,PHYS,1102,1,11587,General Physics Laboratory II,Maric,Sladjana,1,12,4,2,0,0,0,0,2,2.632
Summer 2021,MATH,8398,5,13336,Doctoral Research,Labate,Demetrio,0,0,0,0,0,7,0,0,0,0
Summer 2021,THEA,6284,1,14592,Program Management,Springfield,Travis,10,0,0,0,0,0,0,0,0,4
Summer 2021,PHLS,8399,7,19487,Doctoral Dissertation,Fan,Weihua,1,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,8399,16,19644,Doctoral Dissertation,Dauwalder,Brigitte,1,0,0,0,0,0,0,0,0,4
Summer 2021,ANTH,7399,2,12790,Masters Thesis,Storey,Rebecca,1,0,0,0,0,0,0,0,0,4
Summer 2021,HON,4399,2,19799,Senior Honors Thesis,Rhoden,Brenda,0,1,0,0,0,0,0,0,0,3
Summer 2021,FINA,4320,1,14001,Investment Management,Doshi,Hitesh B,22,16,5,0,1,0,0,0,1,3.356
Summer 2021,ATP,7302,1,14013,Gen Med/Pharm 2-Pathophysiolog,Knoblauch,Mark Alan,6,3,0,0,0,0,0,0,0,3.667
Summer 2021,MANA,   6A25,1,13708,Ethical Leadrshp & Crit Reason,Carlin,Barbara A,20,8,0,0,0,0,0,0,0,3.632
Summer 2021,PSYC,4321,5,15598,Abnormal Psychology,Lebeaut,Antoine M,28,12,2,1,2,0,0,0,3,3.378
Summer 2021,COMM,3380,1,17900,Electronic Field Production,Crowe,Craig Warren,14,4,3,0,0,0,0,0,0,3.43
Summer 2021,TLIM,3363,4,15701,Technical Communications,Tangeman,Anthony C,5,7,5,1,2,0,0,0,0,2.633
Summer 2021,BIOL,6398,19,19203,Special Problems,Peng,Weiyi,0,0,0,0,0,2,0,0,0,0
Summer 2021,POLS,4198,1,19716,Independent Study,Cross,Renee D,0,0,0,0,0,3,0,0,0,0
Summer 2021,WGSS,2350,2,14183,Intro To Women's Studies,Fernandes,Bridget Yvonne Diggs,30,0,0,0,0,0,0,0,0,3.978
Summer 2021,LAW,6324,75,14208,Entrpr Community Dev Clinic I,Heard,Christopher D,1,3,0,0,0,0,0,0,0,3.333
Summer 2021,ELCS,6332,1,13747,Student Develop/Student Affair,Messa,Emily Alice,4,2,0,0,0,0,0,0,0,3.557
Summer 2021,MATH,3333,1,14821,Intermediate Analysis,Ji,Shanyu,4,9,8,3,3,0,0,0,3,2.357
Summer 2021,CHEM,7399,1,11406,Masters Thesis,Wu,Judy,1,0,0,0,0,0,0,0,0,4
Summer 2021,MANA,4396,1,13734,Management Internship,Carlin,Barbara A,0,0,0,0,0,10,0,0,0,0
Summer 2021,BCHS,6398,33,19427,Special Problems,Lekven,Arne,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHYS,8398,40,13601,Doctoral Research,Vilalta,Ricardo,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHOP,6367,2,19176,Research Practicum A,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,4298,2,19685,Independent Study,Frankino,William A,1,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,6398,15,19199,Special Problems,Chung,Sanghyuk,0,0,0,0,0,1,0,0,0,0
Summer 2021,KIN,4398,3,19549,Independent Study,Layne,Charles S,2,0,0,0,0,0,0,0,0,4
Summer 2021,NUTR,6308,1,15881,Clinical Nutrition Practice I,Haubrick,Kevin,0,0,0,0,0,1,0,0,0,0
Summer 2021,CHEM,3222,4,19881,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,7,6,2,0,1,0,0,0,0,3.104
Summer 2021,CUIN,8398,2,19790,Independent Study,Hale,Margaret Ann,0,0,0,0,0,0,0,0,0,0
Summer 2021,TLIM,3340,3,18633,Org Leadership & Supervision,Evans,Gerald S,34,1,1,0,0,0,0,0,0,3.853
Summer 2021,INTB,3355,1,13713,Global Environment of Business,Miljanic,Andra Olivia,68,30,15,1,5,0,0,0,2,3.264
Summer 2021,CNST,3205,1,14019,Construction Safety Management,Hart,Lee J,23,4,1,0,0,0,0,0,0,3.786
Summer 2021,PSYC,2380,2,13476,Intro To Social Psy,Serrano Aguirre,Surizaday,60,6,1,0,0,0,0,0,2,3.886
Summer 2021,CHEM,8398,4,11426,Doctoral Research,Cai,Chengzhi,0,0,0,0,0,2,0,0,0,0
Summer 2021,PHAR,5670,1,12959,Community Pharmaceutical Care,Tolleson,Shane Russell,7,0,0,0,0,0,0,0,0,4
Summer 2021,CIS,2332,1,19524,Info Tech Hdwr & Systems Sftwr,Hu,Renjie,17,5,1,1,2,0,0,0,2,3.232
Summer 2021,HLT,4302,1,18901,Hlt Aspect Human Sexuality,Drenner,Kelli Linn,27,9,5,1,2,0,0,0,0,3.288
Summer 2021,GEOL,8398,6,19240,Doctoral Research,Beverly,Emily Jane,0,0,0,0,0,2,0,0,0,0
Summer 2021,POLS,1336,10,14177,US and Texas Const/Politics,Abbott Jr,Kenneth Wayne,17,14,3,1,0,0,0,0,0,3.315
Summer 2021,MANA,   6A83,1,13973,Strategic Analysis,Celly,Nikhil,13,2,0,0,0,0,0,0,0,3.823
Summer 2021,CHEM,8399,4,11441,Doctoral Dissertation,Harth,Eva M,1,0,0,0,0,0,0,0,0,3.67
Summer 2021,COMD,7391,19,16272,Clinic in Speech Lang Disorder,Townsend,Alayna,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,ART,3396,2,18820,Selected Tops Studio Practice,Conrad,Jillian,4,0,0,0,0,0,0,0,0,4
Summer 2021,OPTO,6115,1,14924,Clinical Integration,Gostovic,Anita Ticak,0,0,0,0,0,50,0,0,0,0
Summer 2021,OPTO,8384,1,12945,Practice Management II,Davis,Mark K,25,7,0,0,0,0,0,0,0,3.658
Summer 2021,SPAN,2301,2,10255,Intermediate Spanish I,Monarrez Martinez,Sendy Patricia,14,2,2,0,2,0,0,0,2,3.234
Summer 2021,CUIN,7305,1,18711,"Design,Dev & Eval Presentation",Dogan,Bulent,26,1,0,0,0,0,0,0,0,3.939
Summer 2021,BIOL,1144,3,13505,Hum Anat Physiol Lab II,Gill,Tejendra,11,6,1,1,0,0,0,0,2,3.404
Summer 2021,PHYS,8398,17,10848,Doctoral Research,Koerner,Lisa Whitehead,0,0,0,0,0,4,0,0,0,0
Summer 2021,SPAN,1501,5,11117,Elementary Spanish I,Said White,Erika,10,3,1,1,1,0,0,0,1,3.291
Summer 2021,ENTR,4394,1,14588,RED Labs Accelerator,McCormick,Kelly,1,0,0,0,0,0,0,0,0,4
Summer 2021,PETR,8598,2,14133,Doctoral Research,Hatzignatiou,Dimitrios Georgios,0,0,0,0,0,1,0,0,0,0
Summer 2021,THEA,6287,1,15294,Acting Styles,Noble,Adam S,11,0,0,0,0,0,0,0,0,3.91
Summer 2021,IRW,1300,1,15338,Integrated Reading and Writing,Wilson,Maurice,0,0,0,0,0,10,0,0,0,0
Summer 2021,BUSI,2305,1,18675,Business Statistics,Caceres,Miguel A,13,30,43,48,22,0,0,0,29,1.723
Summer 2021,PHAR,5662,1,12956,Academic Scholarship,Tolleson,Shane Russell,2,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,1102,2,11588,General Physics Laboratory II,Maric,Sladjana,5,7,8,0,2,0,0,0,1,2.651
Summer 2021,PHAR,5675,2,13356,Disease State Management,Gee,Jodie Sue,3,0,0,0,0,0,0,0,0,4
Summer 2021,MARK,4339,1,18927,Marketing Analytics,Hsieh,Tsung-Yiou,3,5,0,1,2,0,0,0,3,2.575
Summer 2021,PHYS,8398,45,15521,Doctoral Research,Hosur,Pavan R,0,0,0,0,0,2,0,0,0,0
Summer 2021,EDRS,8381,1,18661,Rsch Mthds in Educ,Anderson,Anastasia Lindo,8,0,0,0,0,0,0,0,0,3.959
Summer 2021,PSYC,8399,17,15162,Doctoral Dissertation,Ng,Vincent,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5500,1,14309,Government and Nonprofit Exter,Powers,William,0,0,0,0,0,4,0,0,0,0
Summer 2021,GEOL,8398,5,19187,Doctoral Research,Colli,Lorenzo,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHYS,8398,24,10854,Doctoral Research,Ordonez,Carlos,0,0,0,0,0,1,0,0,0,0
Summer 2021,DIGM,3351,33,19786,Individ Comm Processes,Waite,Jerry J,0,2,0,0,0,0,0,0,0,3.165
Summer 2021,MATH,8398,2,19490,Doctoral Research,Mamonov,Alexander V,0,0,0,0,0,1,0,0,0,0
Summer 2021,HRMA,4352,1,18483,Hosp Organizational Behavior,Kenyan,Erin Oeser,32,14,1,2,1,0,0,0,0,3.46
Summer 2021,THEA,6184,1,15291,Applying Methods in Dir/Styles,Cook,Rena R,10,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,1102,7,16089,General Physics Laboratory II,Maric,Sladjana,2,9,11,0,0,0,0,0,1,2.636
Summer 2021,ART,3374,1,15308,Computer Imaging,Gaona,Veronica,16,0,1,0,0,0,0,0,0,3.611
Summer 2021,ACCT,2301,3,11126,Prin of Financial Accounting,Sykes,Mary Reeves,18,10,10,7,2,0,0,0,4,2.815
Summer 2021,HIST,3375,1,14849,Cia in the 3Rd World,Ryan,John Frederick,7,10,6,0,2,0,0,0,2,2.747
Summer 2021,PHOP,6257,3,15017,Research Practicum B,Cheng,Han,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHCA,6297,2,19864,Selected Topics,Varkey,Divya A,7,0,0,0,0,0,0,0,0,4
Summer 2021,MATH,6315,2,14936,Masters Tutorial,Ji,Shanyu,2,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,6393,4,16145,Clinical Research Practicum,Babcock,Julia,1,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,2344,6,18680,Cultural Psychology,Brooks,Jasmin R,13,22,8,3,10,0,0,0,3,2.541
Summer 2021,MECE,4371,1,18889,Thermal-Fluids Laboratory,Love,Holley Carole,14,6,0,0,1,0,0,0,0,3.508
Summer 2021,ECON,3368,1,14506,Economics of Health Care,Zhivan,Natalia A.,9,12,9,3,5,0,0,0,3,2.421
Summer 2021,PHYS,1101,5,15039,General Physics Laboratory I,Wood,Lowell T,2,14,6,1,0,0,0,0,1,2.667
Summer 2021,MATH,3336,2,15636,Discrete Mathematics,Xhabli,Blerina,11,11,10,3,3,0,0,0,9,2.571
Summer 2021,POLS,3310,1,13529,Intro to Political Theory,Lund,Peter S,11,6,1,1,3,0,0,0,0,2.94
Summer 2021,PSYC,6398,6,14318,Independent Studies,Knee,Clifford R,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,6347,1,15742,Secured Financing,Dole,Richard F,2,9,0,0,0,10,0,0,0,1.682
Summer 2021,PHYS,1101,2,10991,General Physics Laboratory I,Wood,Lowell T,1,13,4,2,0,0,0,0,1,2.733
Summer 2021,KIN,4310,2,18723,Measurement Tech Human Perf,Parikh,Pranav J,27,19,4,0,0,0,0,0,0,3.473
Summer 2021,WGSS,2360,3,18722,Introduction to GLBT Studies,Pegoda,Andrew Joseph,8,1,0,1,3,0,0,0,4,2.617
Summer 2021,KIN,3306,2,13729,Physiology-Human Performance,Park,Yoonjung,13,21,28,10,7,0,0,0,8,2.283
Summer 2021,COMM,4398,1,19712,Independent Study,Houk,Keith R,1,0,1,0,0,0,0,0,0,3
Summer 2021,PSYC,6358,1,15466,Directed Rsch in Neuropsyc,Woods,Steven Paul,1,0,0,0,0,0,0,0,0,4
Summer 2021,POLS,1337,4,15691,"US Govt: Congress,Pres & Crts",Sisman,Ozlem,27,27,11,2,4,0,0,0,1,2.916
Summer 2021,ACCT,7350,1,19537,Int'l Fin Reporting & Analysis,Yampuler,Michael,12,3,0,0,0,0,0,0,0,3.69
Summer 2021,PHIL,1361,1,14574,Philosophy and the Arts,Drapela,Nick Gerard,22,19,4,1,0,0,0,0,3,3.384
Summer 2021,PHLS,8364,1,14603,"Prof Prac Psy: Eth,Law,& Iss",Smith,Bradley,21,2,0,0,0,0,0,0,0,3.813
Summer 2021,PHOP,6257,2,15016,Research Practicum B,Burns,Alan R,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5603,1,14243,Govt Nonprofit Extshp II,Van Arsdel,Kristina G,0,0,0,0,0,2,0,0,0,0
Summer 2021,BIOL,8398,17,19229,Doctoral Research,Khurana,Seema,0,0,0,0,0,1,0,0,0,0
Summer 2021,DIGM,4396,30,15341,Internship in Digital Media,Waite,Jerry J,1,0,0,0,0,0,0,0,0,4
Summer 2021,PCEU,8399,1,15175,Doctoral Dissertation,Liu,Xinli,1,0,0,0,0,0,0,0,0,4
Summer 2021,ECE,8298,3,12350,Doctoral Research,Nguyen,Hien V,0,0,0,0,0,1,0,0,0,0
Summer 2021,MANA,4354,1,19183,EEO Commission Internship,Carlin,Barbara A,0,0,0,0,0,1,0,0,0,0
Summer 2021,TLIM,3340,30,15748,Org Leadership & Supervision,Harlan,Pamela Kay,16,10,4,1,1,0,0,0,0,3.085
Summer 2021,CIS,6397,1,19055,Selected Topics,Conklin,William A,12,5,0,0,0,0,0,0,1,3.667
Summer 2021,SOCW,7325,1,18538,Assessment in SW Practice,Leger,Jan Ellen,17,14,0,0,0,0,0,0,0,3.474
Summer 2021,ART,1304,1,18814,Fundamntls-Painting,Hart,Jamey Joseph,18,2,0,0,0,0,0,0,0,3.884
Summer 2021,POLS,1337,5,13991,"US Govt: Congress,Pres & Crts",Alvarez,Robert D,33,13,3,0,0,0,0,0,0,3.612
Summer 2021,STAT,3331,1,13685,Statistical Anal Bus Appl I,Issakhan,Anthony,84,65,7,0,0,0,0,0,0,3.447
Summer 2021,HIST,3380,1,13696,World Civ Since 1500,O Brien,Thomas F,10,6,7,2,6,0,0,0,4,2.355
Summer 2021,ENGL,3327,1,14925,Masterpieces of British Lit I,Long,Steven A.,13,6,1,1,3,0,0,0,1,3.042
Summer 2021,CUIN,4361,1,18768,Second Language Methodology,Elshafie,Marwa,24,1,1,0,0,0,0,0,0,3.872
Summer 2021,COMD,7391,3,12793,Clinic in Speech Lang Disorder,Schaff,Carrie Allyson,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,SPAN,2302,1,10257,Intermediate Spanish II,Pena Loyola,Jose Francisco,11,6,3,3,0,0,0,0,0,3.044
Summer 2021,BIOL,1162,1,11265,Intro To Biol Science Lab 2,Hanke,Marc H,6,10,1,1,0,0,0,0,1,3.185
Summer 2021,CIVE,8198,3,19681,Doctoral Research,Louie,Stacey M,0,0,0,0,0,1,0,0,0,0
Summer 2021,ACCT,7396,1,13835,Accounting Internship,Newman,Michael Ray,0,0,0,0,0,12,0,0,0,0
Summer 2021,TECH,3365,1,15684,Appl of Discrete Mthds in Tech,Schroeder,Susan L,7,7,1,3,3,0,0,0,1,2.509
Summer 2021,MARK,3339,2,16026,Marketing Strategy & Planning,Shibuya,William,22,2,2,0,1,0,0,0,2,3.593
Summer 2021,GEOL,7399,4,19707,Masters Thesis,Sager,William W,1,0,0,0,0,0,0,0,0,4
Summer 2021,THEA,6182,1,14632,Applying Methods Light/Costume,Willson,Paige A,10,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5210,1,10179,Law Review,Sanders,Joseph,0,0,0,0,0,1,0,0,0,0
Summer 2021,INDE,7399,1,12580,Masters Thesis,Lim,Gino Jinho,0,0,0,0,0,1,0,0,0,0
Summer 2021,BIOL,8399,13,19297,Doctoral Dissertation,Azevedo,Ricardo,0,0,0,0,0,1,0,0,0,0
Summer 2021,PSYC,2301,9,15619,Intro To Methods in Psychology,Yoruk,Harun,41,13,6,2,3,0,0,0,4,3.328
Summer 2021,SOCW,7397,4,19109,Selected Topics in Social Work,Gonzales,Shelley A,0,0,0,0,0,2,0,0,0,0
Summer 2021,OPTO,6230,1,19299,Contact Lens Pathology,Bergmanson,Jan Pg,0,0,0,0,0,15,0,0,0,0
Summer 2021,OPTO,5335,1,19539,Ocular Anatomy and Physiology,Ostrin,Lisa,17,0,0,0,0,0,0,0,0,3.981
Summer 2021,MECT,4372,1,14907,Materials Technology,Basaran,Burak,3,1,2,2,0,0,0,0,0,2.46
Summer 2021,TLIM,3345,30,15696,Human Resources in Technology,Kirtley,Melinda Gayle,29,4,1,0,2,0,0,0,1,3.529
Summer 2021,ENTR,3312,2,11146,Corporate Entrepreneurship,Karonika,John R,28,13,3,1,2,0,0,0,2,3.355
Summer 2021,LAW,5120,1,18495,Texas Legal Research,Watson,Amanda,8,9,1,0,0,0,0,0,2,3.389
Summer 2021,SOCW,7397,5,19502,Selected Topics in Social Work,Taylor,Patricia G,4,0,0,0,0,0,0,0,0,4
Summer 2021,MATH,3339,1,14176,Statistics for the Sciences,Poliak,Cathy Dawn,44,13,13,7,14,0,0,0,5,2.722
Summer 2021,NURS,3337,1,14197,Rdg/Interpreting Sci Lit,Phan,Huong Thi,30,39,0,0,0,0,0,0,0,3.435
Summer 2021,GEOL,4355,1,15868,Geophysical Field Camp,Stewart,Robert R,3,2,1,0,0,0,0,0,0,3.333
Summer 2021,PSYC,6398,1,14755,Independent Studies,Zvolensky,Michael J,1,0,0,0,0,0,0,0,0,4
Summer 2021,MANA,7397,3,18932,Selected Topics in Management,Miljanic,Andra Olivia,4,0,0,0,0,0,0,0,0,4
Summer 2021,PHAR,5694,1,12975,Pediatrics,Ordonez,Nancy D,5,0,0,0,0,0,0,0,0,4
Summer 2021,COSC,8398,117,15804,Doctoral Research,Merchant,Fatima Aziz,0,0,0,0,0,3,0,0,0,0
Summer 2021,PSYC,8399,16,14931,Doctoral Dissertation,Alfano,Candice A,1,0,0,0,0,0,0,0,0,4
Summer 2021,KIN,4390,1,13165,Internship in PE,Betts,Randi Jill,1,0,0,0,1,0,0,0,1,2
Summer 2021,MANA,4336,2,18681,Legal Ethical Env of HR Mgt,Krylova,Ksenia O,31,16,1,1,0,0,0,0,0,3.571
Summer 2021,PSYC,6359,5,16207,Directed Rsch in Clinical Psyc,Vincent,John P,1,0,0,0,0,0,0,0,0,4
Summer 2021,SOCW,6304,1,13694,Women's Issues,Brashear,Barbett L,22,2,0,0,0,0,0,0,1,3.917
Summer 2021,HRMA,3352,1,15214,Human Resource Management,Guchait,Priyanko,20,3,5,3,2,0,0,0,2,3.061
Summer 2021,SPAN,3308,1,15319,Written Com-Hisp Herit Learner,Aguilar,Jacqueline,19,1,1,0,0,0,0,0,0,3.826
Summer 2021,COMD,7391,8,12797,Clinic in Speech Lang Disorder,Walker,Dionne A,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,PHLS,6335,4,18852,Intro To Grp Couns Thry,Whitaker,Rachael Gwin,12,0,0,0,0,0,0,0,0,4
Summer 2021,THEA,6382,1,14600,Dramaturgy for H.S. Director,Shimko,Robert B,12,0,0,0,0,0,0,0,0,3.945
Summer 2021,BIOE,6303,1,15927,Biomaterials,Abidian,Mohammad Reza,6,1,0,0,0,0,0,0,0,3.716
Summer 2021,LAW,5397,2,18794,Selected Topics,Trujillo,Elizabeth I.,2,1,0,0,0,0,0,0,0,3.667
Summer 2021,MECE,8399,18,19100,Doctoral Dissertation,Joshi,Shailendra Pramod,0,0,0,0,0,1,0,0,0,0
Summer 2021,SOCW,8398,2,19683,Independent Study,Pritzker,Suzanne,1,0,0,0,0,0,0,0,0,4
Summer 2021,MECE,8398,26,19318,Doctoral Research,Chen,Zheng,0,0,0,0,0,1,0,0,0,0
Summer 2021,CUST,8378,2,18652,Current Issues in Educ,Bronkema,Ryan,13,0,0,0,0,0,0,0,0,4
Summer 2021,SOCW,7376,1,18536,Social Work-LGBTQ Communities,Keo,Becca,17,3,0,0,0,0,0,0,0,3.801
Summer 2021,CUIN,7301,1,14014,CUIN Capstone Seminar,Brower,Samuel Richard,0,0,0,0,0,25,1,0,0,0
Summer 2021,HRD,6354,1,15050,Facilitating Adult Group Proc.,Forney,Warren T,17,0,0,0,0,0,0,0,0,3.961
Summer 2021,MANA,7392,2,15646,Managerial Issues,Walker,William A,9,2,0,0,0,0,0,0,0,3.848
Summer 2021,PSYC,7390,1,14314,Clin Neuropsychology Practicum,Woods,Steven Paul,0,0,0,0,0,2,0,0,0,0
Summer 2021,COMM,3360,1,15297,Strategic Comm. Principles,Choi,Ho Joon,12,8,2,0,1,0,0,0,1,3.304
Summer 2021,PHYS,1101,1,10990,General Physics Laboratory I,Wood,Lowell T,1,9,7,4,0,0,0,0,1,2.443
Summer 2021,OPTO,6251,1,12941,Spanish for Optometrists,Dempsey,Robert L.,0,0,0,0,0,20,0,0,0,0
Summer 2021,PHYS,1101,4,13020,General Physics Laboratory I,Wood,Lowell T,3,11,8,2,0,0,0,0,0,2.598
Summer 2021,CHEE,8398,6,11830,Doctoral Research,Robertson,Megan L,0,0,0,0,0,2,0,0,0,0
Summer 2021,BUSI,3300,3,18671,Intro to Personal Finance,Munchbach,Jim,29,6,4,0,5,0,0,0,5,3.197
Summer 2021,PHYS,1102,5,15172,General Physics Laboratory II,Maric,Sladjana,2,10,9,1,1,0,0,0,1,2.493
Summer 2021,ECE,3355,1,14165,Electronics,Ruchhoeft,Paul,3,3,4,2,2,0,0,0,0,2.191
Summer 2021,LAW,6349,1,12785,Consumer Law Clinic,Marquez,Ryan Michael,1,2,0,0,0,0,0,1,0,3.443
Summer 2021,ARAB,3377,1,15709,"Energy, Society & Middle East",El-Badawi,Emran,2,2,1,0,1,0,0,0,0,2.722
Summer 2021,PHOP,6357,4,19185,Research Practicum B,Burns,Alan R,1,0,0,0,0,0,0,0,0,4
Summer 2021,FINA,8999,1,19545,Doctoral Dissertation,Susmel,Raul,1,0,0,0,0,0,0,0,0,4
